era,channel,masspoint,pt_threshold,selection_expr,S,B_total,B_by_process,S_over_sqrtB,S_eff_vs_pt0,B_eff_vs_pt0,S_over_sqrtB_vs_pt0,complete
2018,SR1E2Mu,MHc70_MA15,90.0,pt_selected >= 90,0.7506725262233745,0.25488460151923803,"{""WZ"": 0.06014584819449737, ""ZZ"": 0.007147898315188082, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.020818243576760025, ""tZq"": 0.0, ""ttH"": 0.032784153981506546, ""ttW"": 0.006695069936041844, ""ttZ"": 0.12729338751524416}",1.4868895936970896,0.11996503459922424,0.061812005967081335,0.4825232726178384,True
2018,SR1E2Mu,MHc70_MA15,95.0,pt_selected >= 95,0.5290425321415064,0.15403045833717988,"{""WZ"": 0.0, ""ZZ"": 0.004224313417934817, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.015091233901295848, ""tZq"": 0.0, ""ttH"": 0.022705872221755796, ""ttW"": 0.010660809885330384, ""ttZ"": 0.10134822891086304}",1.347991906005354,0.08454632806680276,0.03735389094947511,0.43744839475994657,True
2018,SR1E2Mu,MHc70_MA15,100.0,pt_selected >= 100,0.34903772494490964,0.11989272319878487,"{""WZ"": 0.0, ""ZZ"": 0.0026258965086932507, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.009624831496452952, ""tZq"": 0.0, ""ttH"": 0.01516169733420007, ""ttW"": 0.006822008295784112, ""ttZ"": 0.08565828956365448}",1.0080358015856705,0.05577974587682036,0.02907515666933521,0.32712632865204766,True
2018,SR1E2Mu,MHc70_MA15,105.0,pt_selected >= 105,0.23310287318000436,0.08824591586506823,"{""WZ"": 0.0, ""ZZ"": 0.00335017718186039, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.008168283907091333, ""tZq"": 0.0, ""ttH"": 0.006951705646199872, ""ttW"": 0.006822008295784112, ""ttZ"": 0.06295374083413252}",0.7846939770436463,0.03725218823033975,0.02140049671698371,0.2546477609444771,True
2018,SR1E2Mu,MHc70_MA15,110.0,pt_selected >= 110,0.16338840761290227,0.06992468337329089,"{""WZ"": 0.0, ""ZZ"": 0.0016659661776418024, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0050886081396089205, ""tZq"": 0.0, ""ttH"": 0.005594663434705905, ""ttW"": 0.004556765052961947, ""ttZ"": 0.053018680568372306}",0.6178826292202879,0.02611111408460074,0.01695741884819159,0.20051438224392176,True
2018,SR1E2Mu,MHc70_MA15,115.0,pt_selected >= 115,0.11451823173100582,0.05845198554470888,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.004171608649677934, ""tZq"": 0.0, ""ttH"": 0.004301213501128482, ""ttW"": 0.0, ""ttZ"": 0.04997916339390246}",0.4736690401297342,0.018301167489063103,0.014175177542079155,0.1537143957090006,True
2018,SR1E2Mu,MHc70_MA15,120.0,pt_selected >= 120,0.0856119038309147,0.042036754886563825,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.00031165656999256633, ""tZq"": 0.0, ""ttH"": 0.004301213501128482, ""ttW"": 0.0, ""ttZ"": 0.03742388481544277}",0.4175606488494831,0.013681644986864763,0.010194323738654334,0.13550618126144934,True
2018,SR1E2Mu,MHc70_MA15,125.0,pt_selected >= 125,0.06191484866833665,0.03274955812990678,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.00014175145604786252, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.031115484873652472}",0.34213073738968974,0.009894616764611062,0.007942087793766877,0.11102777487193767,True
2018,SR1E2Mu,MHc70_MA15,130.0,pt_selected >= 130,0.04669846526864693,0.026241695462091364,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.00014175145604786252, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.02460762220583706}",0.28827478855747674,0.0074628853541083,0.0063638675181666255,0.09355051980833655,True
2018,SR1E2Mu,MHc70_MA15,135.0,pt_selected >= 135,0.032341824973902034,0.019955838777144196,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.018387717068661016}",0.22894413856043105,0.005168549555844128,0.004839485862302466,0.0742966225960125,True
2018,SR1E2Mu,MHc70_MA15,140.0,pt_selected >= 140,0.023541409749447573,0.018955162341288745,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.017387040632805564}",0.1709892125799491,0.0037621545167174845,0.004596812050485136,0.05548917336308464,True
2018,SR1E2Mu,MHc70_MA15,145.0,pt_selected >= 145,0.01614891574183805,0.012768050313133363,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.011199928604650179}",0.14291607352561586,0.002580759476380627,0.0030963769385802847,0.04637891864977329,True
2018,SR1E2Mu,MHc70_MA15,150.0,pt_selected >= 150,0.013875799651985727,0.010210774007519623,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.008642652299036439}",0.13731838545769884,0.002217492617875614,0.002476212451122452,0.04456236496813161,True
2018,SR1E2Mu,MHc70_MA15,155.0,pt_selected >= 155,0.01061240075671074,0.008685497883949725,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.007117376175466541}",0.11387182537929008,0.0016959685874807162,0.0021063180899504094,0.03695352101050193,True
2018,SR1E2Mu,MHc70_MA15,160.0,pt_selected >= 160,0.007880812943747548,0.007315518247335343,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0014923218002064454, ""ttW"": 0.0, ""ttZ"": 0.00574739653885216}",0.09214005568908439,0.001259433327369921,0.0017740846440362727,0.029901158363573998,True
2018,SR1E2Mu,MHc70_MA15,165.0,pt_selected >= 165,0.006589200675987041,0.004521172005771679,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0044453720974949405}",0.09799574510175958,0.0010530206707482445,0.0010964283810525406,0.03180143827057917,True
2018,SR1E2Mu,MHc70_MA15,170.0,pt_selected >= 170,0.0039442801364220036,0.004521172005771679,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0044453720974949405}",0.058660024161556495,0.0006303357143166548,0.0010964283810525406,0.01903626668063291,True
2018,SR1E2Mu,MHc70_MA15,175.0,pt_selected >= 175,0.0027328467694526745,0.004521172005771679,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0044453720974949405}",0.04064337521202217,0.00043673645404495925,0.0010964283810525406,0.013189529673670522,True
2018,SR1E2Mu,MHc70_MA15,180.0,pt_selected >= 180,0.001946895320292607,0.004521172005771679,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0044453720974949405}",0.028954567773673636,0.00031113349203680735,0.0010964283810525406,0.00939629469370961,True
2018,SR1E2Mu,MHc70_MA15,185.0,pt_selected >= 185,0.0017303505706292245,0.003041935151480521,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.002966135243203783}",0.03137322215648802,0.00027652745880905346,0.0007376989924618751,0.010181192935700287,True
2018,SR1E2Mu,MHc70_MA15,190.0,pt_selected >= 190,0.0005428839779450633,0.003041935151480521,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.002966135243203783}",0.009843103434857652,8.675833059349824e-05,0.0007376989924618751,0.003194269771095713,True
2018,SR1E2Mu,MHc70_MA15,195.0,pt_selected >= 195,0.0005428839779450633,0.003041935151480521,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 7.579990827673789e-05, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.002966135243203783}",0.009843103434857652,8.675833059349824e-05,0.0007376989924618751,0.003194269771095713,True
2018,SR1E2Mu,MHc70_MA15,200.0,pt_selected >= 200,0.0005428839779450633,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.014137095785852285,8.675833059349824e-05,0.0003576208959359297,0.004587749993555321,True
2018,SR1E2Mu,MHc70_MA15,205.0,pt_selected >= 205,0.00030059244580092804,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.007827647105881906,4.803770206190198e-05,0.0003576208959359297,0.002540216781688733,True
2018,SR1E2Mu,MHc70_MA15,210.0,pt_selected >= 210,0.00030059244580092804,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.007827647105881906,4.803770206190198e-05,0.0003576208959359297,0.002540216781688733,True
2018,SR1E2Mu,MHc70_MA15,215.0,pt_selected >= 215,0.00030059244580092804,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.007827647105881906,4.803770206190198e-05,0.0003576208959359297,0.002540216781688733,True
2018,SR1E2Mu,MHc70_MA15,220.0,pt_selected >= 220,0.00030059244580092804,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.007827647105881906,4.803770206190198e-05,0.0003576208959359297,0.002540216781688733,True
2018,SR1E2Mu,MHc70_MA15,225.0,pt_selected >= 225,0.00030059244580092804,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.007827647105881906,4.803770206190198e-05,0.0003576208959359297,0.002540216781688733,True
2018,SR1E2Mu,MHc70_MA15,230.0,pt_selected >= 230,0.0,0.0014746659347073506,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0014746659347073506}",0.0,0.0,0.0003576208959359297,0.0,True
2018,SR1E2Mu,MHc70_MA15,235.0,pt_selected >= 235,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,240.0,pt_selected >= 240,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,245.0,pt_selected >= 245,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,250.0,pt_selected >= 250,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,255.0,pt_selected >= 255,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,260.0,pt_selected >= 260,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,265.0,pt_selected >= 265,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,270.0,pt_selected >= 270,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,275.0,pt_selected >= 275,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,280.0,pt_selected >= 280,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,285.0,pt_selected >= 285,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,290.0,pt_selected >= 290,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,295.0,pt_selected >= 295,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,300.0,pt_selected >= 300,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,305.0,pt_selected >= 305,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,310.0,pt_selected >= 310,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,315.0,pt_selected >= 315,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
2018,SR1E2Mu,MHc70_MA15,320.0,pt_selected >= 320,0.0,0.0,"{""WZ"": 0.0, ""ZZ"": 0.0, ""conversion"": 0.0, ""nonprompt"": 0.0, ""others"": 0.0, ""tZq"": 0.0, ""ttH"": 0.0, ""ttW"": 0.0, ""ttZ"": 0.0}",,0.0,0.0,,True
